case_id,abduction,accessory_or_complicity,actus_reus_killing,alibi_claim,assault_method_blunt_force,assault_method_shooting,assault_method_stabbing,blood_spatter_pattern_consistent,boasting_admissions,call_logs_prior_contact,causation,cctv_attack_visible,cctv_presence,concealment_actions,confession_or_admission,confession_third_party,defendant_intoxicated,diminished_responsibility,disposal_of_weapon,dna_match_defendant_on_weapon,dna_match_victim_on_defendant,duress_not_available_murder,encounter,expert_opinion_diminished_resp,eyewitness_heard_threat,eyewitness_identification,financial_transactions_gain,fingerprint_match_on_weapon,flight_after_offence,gunshot_residue_gsr,inconsistent_statements,injury_defensive_wounds,insanity,joint_enterprise_presence,lawful_killing_self_defence,location_private_dwelling,location_public_space,loss_of_control,manslaughter_diminished_resp,manslaughter_gross_negligence,manslaughter_loss_of_control,manslaughter_unlawful_act,medical_history_mental_impairment,mens_rea_intent_gbh,mens_rea_intent_to_kill,messages_prior_threats,motive_financial_gain,motive_jealousy_revenge,murder,paragraph_marker,phone_cell_site_near_scene,planning_premeditation,poisoning,post_offence_burial,prior_assault,prior_conflict,prior_threats,purchase_record_weapon,search_history_weapons_or_poison,self_defence_legal,strangulation,tied_restraint,time_of_death_window_narrow,unlawful_killing,victim_intoxicated,weapon_blunt,weapon_firearm,weapon_petrol_fire,weapon_present,weapon_sharp,withdrawal_effective,withdrawal_from_joint_enterprise,witness_self_defence_statements,wound_blunt_force,wound_sharp_force
NEG_00064,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00065,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00066,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00067,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00068,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00069,0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00070,0,2.0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,2.0,0,0,0,0,0
NEG_00071,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00072,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00073,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00074,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00075,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00076,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00077,0,0.0,0.0,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00078,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00079,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00080,0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00081,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00082,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00083,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00084,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00085,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00086,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00087,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00088,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00089,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00090,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00091,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00092,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00093,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00094,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00095,0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00096,0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00097,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00098,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00099,0,0.0,0.0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
NEG_00100,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
NEG_00101,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
